Name,Description,Section,Parent Task,Seção do Manual
9.9.3 Calcule a taxa de inadimplência por vendedor.,"Calcule a taxa de inadimplência por vendedor. Divida o número de clientes inadimplentes captados por cada vendedor pelo total de clientes que esse vendedor trouxe no período. Compare as taxas entre vendedores e identifique desvios acima da média do time.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.9.4 Calcule a taxa de inadimplência por canal de origem.,"Calcule a taxa de inadimplência por canal de origem. Aplique o mesmo cálculo agrupando por canal. Identifique quais canais concentram maior proporção de clientes inadimplentes em relação ao volume que geram.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.9.5 Identifique padrões nas condições de pagamento dos inadimplentes.,"Identifique padrões nas condições de pagamento dos inadimplentes. Verifique se há concentração de inadimplência em condições específicas: prazo estendido, parcelamento acima de determinado número de parcelas ou desconto acima de determinado percentual. Cada padrão identificado é um critério a ser revisado na política comercial.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.9.6 Defina o protocolo de alerta para vendedores com taxa acima do aceitável.,"Defina o protocolo de alerta para vendedores com taxa acima do aceitável. Estabeleça o patamar máximo de inadimplência por vendedor e o que acontece quando ele é ultrapassado: conversa com o gestor, revisão das práticas de qualificação de crédito e, se necessário, restrição temporária de aprovação de condições especiais.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.9.7 Estabeleça a reunião mensal entre comercial e financeiro para revisão da inadimplência.,"Estabeleça a reunião mensal entre comercial e financeiro para revisão da inadimplência. A pauta deve cobrir os casos do mês, os padrões identificados e os ajustes necessários na política de crédito ou nos critérios de aprovação de condições.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.9.8 Atualize a política comercial e de alçadas sempre que um padrão de inadimplência indicar...,"Atualize a política comercial e de alçadas sempre que um padrão de inadimplência indicar necessidade de restrição. O ajuste deve ser documentado com a justificativa baseada nos dados de inadimplência que o motivaram.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.9. Inadimplência Monitorada por Vendedor e Canal,Seção 9: Inteligência Comercial e Análise Estratégica
9.10. Custo de Oportunidade do Pipeline Gerenciado,"TAREFA MACRO
Estruturar a análise do custo de oportunidade do pipeline, identificando negociações que consomem tempo e recurso de forma desproporcional ao retorno esperado e liberando capacidade do time para oportunidades com maior probabilidade de fechamento e maior rentabilidade.

LÓGICA E IMPORTÂNCIA
Todo vendedor tem um limite de atenção. Cada oportunidade que permanece no pipeline consome uma fatia desse limite: reuniões, follow-ups, preparação de proposta, atualizações no CRM. Quando o pipeline está cheio de negociações de baixa probabilidade ou baixa rentabilidade, o vendedor chega às oportunidades mais promissoras com menos energia, menos tempo e menos foco. O problema é que abrir mão de uma oportunidade, ainda que remota, vai contra o instinto comercial. O vendedor mantém o lead no pipeline porque ""pode fechar algum dia"", mesmo que esse lead esteja estagnado há 60 dias sem avanço real. A multiplicação desses casos cria um pipeline que parece cheio mas está estruturalmente comprometido. Gerenciar o custo de oportunidade é o que diferencia um pipeline saudável de um pipeline volumoso. A pergunta não é ""essa oportunidade pode fechar?"" mas ""o tempo investido nessa oportunidade tem retorno compatível com o que seria gerado se esse mesmo tempo fosse dedicado a uma oportunidade melhor?"" Essa tarefa depende do funil mapeado (tarefa 3.1), do pipeline monitorado (tarefa 3.5) e da análise de viabilidade financeira (tarefa 3.13). Os dados gerados retroalimentam o deal review (tarefa 3.6) e a análise de lost reasons (tarefa 9.4).

REQUISITOS
- CRM com data de entrada, tempo de permanência por etapa e probabilidade de fechamento por oportunidade (tarefa 3.4 concluída). - Taxas de conversão históricas por etapa calculadas (tarefa 3.11 concluída). - Tempo médio de permanência por etapa definido como referência (tarefa 3.1 concluída). - Responsável pela análise com acesso ao pipeline completo do time.

VALIDAÇÃO
- Os critérios de classificação de oportunidade de baixo retorno estão documentados com dois fatores mínimos? - A lista de oportunidades de baixo retorno foi gerada com tempo investido calculado por oportunidade? - O custo de oportunidade estimado foi comparado ao retorno esperado ponderado pela probabilidade? - As oportunidades foram classificadas nas três categorias com ação correspondente definida? - O processo de limpeza foi executado com registro no CRM de descarte, pausa ou última tentativa? - A revisão quinzenal está incorporada ao pipeline review com bloco de 15 minutos reservado? - O impacto da limpeza nas taxas de conversão está sendo monitorado após cada ciclo? ## SEÇÃO 10: JORNADA DO CLIENTE E EXPERIÊNCIA COMERCIAL*- {#seção-10:-jornada-do-cliente-e-experiência-comercial}

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.1 Defina os critérios de classificação de oportunidade de baixo retorno.,"Defina os critérios de classificação de oportunidade de baixo retorno. Uma oportunidade é de baixo retorno quando combina dois ou mais dos seguintes fatores: estagnada além do dobro do tempo médio de permanência na etapa, probabilidade de fechamento abaixo de 20% sem justificativa de oportunidade estratégica, valor abaixo do ticket mínimo definido na política comercial ou perfil fora do ICP identificado após a qualificação inicial.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.2 Gere a lista de oportunidades de baixo retorno do pipeline atual.,"Gere a lista de oportunidades de baixo retorno do pipeline atual. Aplique os critérios definidos ao pipeline ativo no CRM e identifique todas as oportunidades que se enquadram. Calcule o tempo total investido pelo vendedor em cada uma: reuniões realizadas, e-mails enviados e tarefas registradas no CRM.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.3 Estime o custo de oportunidade de cada negociação identificada.,"Estime o custo de oportunidade de cada negociação identificada. Para cada oportunidade de baixo retorno, calcule quantas horas do vendedor foram consumidas e multiplique pelo custo hora estimado da posição. Compare com o valor esperado ponderado pela probabilidade de fechamento. Quando o custo já investido supera o retorno esperado, a oportunidade está consumindo mais do que pode gerar.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.4 Classifique as oportunidades em três categorias.,"Classifique as oportunidades em três categorias. A primeira é descarte imediato: oportunidades sem atividade há mais de 45 dias, fora do ICP e sem resposta após três tentativas de contato. A segunda é pausa com nutrição: oportunidades com fit mas sem timing, que podem ser movidas para uma lista de acompanhamento passivo sem consumir atenção ativa do vendedor. A terceira é revisão com prazo: oportunidades com potencial mas estagnadas, que recebem uma última tentativa estruturada com prazo definido antes de serem descartadas ou pausadas.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.5 Execute o processo de limpeza do pipeline com base na classificação.,"Execute o processo de limpeza do pipeline com base na classificação. Para cada categoria, defina a ação correspondente no CRM: marcar como perdida com motivo registrado, mover para lista de nutrição passiva ou criar tarefa de última tentativa com prazo. O pipeline limpo após esse processo reflete oportunidades com probabilidade real de fechamento.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.6 Estabeleça a revisão quinzenal de custo de oportunidade no pipeline review.,"Estabeleça a revisão quinzenal de custo de oportunidade no pipeline review. Reserve um bloco de 15 minutos no pipeline review (tarefa 7.4) para identificar oportunidades que cruzaram os critérios de baixo retorno desde a última revisão. Esse ritual evita que o pipeline acumule novamente oportunidades que consomem capacidade sem perspectiva de retorno.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
9.10.7 Monitore o impacto da limpeza de pipeline nas taxas de conversão.,"Monitore o impacto da limpeza de pipeline nas taxas de conversão. Compare a taxa de conversão do funil antes e após cada ciclo de limpeza. Um pipeline menor com oportunidades mais qualificadas deve produzir taxa de conversão maior. Se isso não acontece, os critérios de classificação precisam ser revistos.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial ou analista financeiro. Empresa média: Analista de Inteligência Comercial ou Revenue Operations. Empresa grande: Head de Business Intelligence Comercial ou Strategic Planning Manager.",Seção 9: Inteligência Comercial e Análise Estratégica,9.10. Custo de Oportunidade do Pipeline Gerenciado,Seção 9: Inteligência Comercial e Análise Estratégica
10.1. Jornada do Cliente Operacional Mapeada,"TAREFA MACRO
Documentar a jornada operacional completa do cliente desde a geração do lead até a renovação, definindo processos, sistemas, responsáveis, SLAs, automações, scripts e handoffs para cada ponto de contato. O objetivo é garantir que nenhuma etapa da jornada dependa de memória individual e que toda interação seja rastreável no CRM.

LÓGICA E IMPORTÂNCIA
Jornada não documentada é jornada inconsistente. Cada colaborador conduz o cliente da forma que aprendeu, os handoffs entre áreas acontecem por iniciativa pessoal e o cliente sente rupturas que a empresa não percebe porque ninguém tem visibilidade do conjunto. O custo dessa inconsistência aparece em lugares diferentes: leads que somem entre marketing e vendas por falta de SLA claro, clientes que se sentem abandonados no período entre o fechamento e o início da entrega, oportunidades de expansão que não são identificadas porque ninguém estava monitorando aquela etapa. Cada ruptura tem um responsável implícito e nenhum responsável explícito. Mapear a jornada operacional transforma uma sequência de interações isoladas em um sistema com dono, critério e rastreabilidade. O cliente percebe a diferença como consistência e profissionalismo. A operação percebe como previsibilidade e capacidade de melhoria contínua. Essa tarefa abre a Seção 10 e consolida o que foi construído em todas as seções anteriores em uma visão integrada da experiência do cliente. O mapa gerado aqui é o documento de referência para o SLA entre marketing e vendas (tarefa 2.5), o onboarding comercial (tarefa 4.7) e a gestão ativa da base (tarefa 4.1).

REQUISITOS
- Processos comerciais das seções anteriores documentados e operacionais. - CRM configurado com rastreabilidade de interações por etapa (tarefa 5.1 concluída). - Responsáveis de marketing, vendas e customer success disponíveis para o mapeamento conjunto. - SLAs de atendimento definidos ou em processo de definição (tarefa 2.5 como referência).

VALIDAÇÃO
- Todas as etapas da jornada estão listadas com responsável principal e de suporte definidos? - O SLA de atendimento está definido em tempo para cada etapa? - As automações ativas por etapa estão mapeadas com lacunas identificadas? - O script ou playbook de referência está vinculado a cada ponto de contato? - Os três handoffs críticos têm checklist de informações mínimas documentado? - A visão da jornada por cliente está configurada no CRM com status e próximo passo visíveis? - Os pontos de ruptura mais frequentes estão identificados com prioridade de melhoria? - O mapa foi validado em sessão conjunta com marketing, vendas e customer success?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.1 Liste todas as etapas da jornada em sequência cronológica.,"Liste todas as etapas da jornada em sequência cronológica. Da geração do lead à renovação: geração de lead, qualificação, reunião de descoberta, proposta, negociação, fechamento, onboarding comercial, entrega, suporte, expansão e renovação. Cada etapa é um bloco do mapa.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
"10.1.2 Para cada etapa, defina o responsável principal e o responsável de suporte.","Para cada etapa, defina o responsável principal e o responsável de suporte. O responsável principal é quem conduz a etapa. O responsável de suporte é quem precisa ser acionado quando algo foge do padrão. Nenhuma etapa pode ter responsabilidade indefinida.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.3 Defina o SLA de atendimento de cada etapa.,"Defina o SLA de atendimento de cada etapa. Estabeleça o tempo máximo aceitável entre o cliente avançar para uma etapa e receber o primeiro contato ou entrega correspondente. Documente o SLA em horas ou dias úteis por etapa.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.4 Mapeie as automações ativas em cada etapa.,"Mapeie as automações ativas em cada etapa. Identifique quais ações já estão automatizadas no CRM ou nas ferramentas de engagement e quais ainda dependem de ação manual. Registre o que está automatizado e o que precisa ser automatizado como melhoria futura.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.5 Documente o script ou playbook de referência por etapa.,"Documente o script ou playbook de referência por etapa. Para cada ponto de contato com o cliente, registre qual script, roteiro ou material orienta a abordagem. Vincule ao playbook comercial (tarefa 3.3) e ao onboarding (tarefa 4.7) quando o material já existir.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.6 Mapeie os três handoffs críticos da jornada.,"Mapeie os três handoffs críticos da jornada. Marketing para vendas: o que é transferido, em qual formato e com qual SLA. Vendas para customer success: o briefing obrigatório com o que foi prometido, o problema central e as expectativas acordadas. Customer success para renovação: o histórico de entrega e os marcos de sucesso alcançados. Cada handoff tem um checklist de informações mínimas que devem ser transferidas.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.7 Configure no CRM uma visão da jornada por cliente.,"Configure no CRM uma visão da jornada por cliente. O responsável de qualquer etapa deve conseguir ver em qual fase o cliente está, quando entrou nessa fase, qual foi o último contato e qual é o próximo passo esperado.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.8 Identifique os pontos de ruptura mais frequentes na jornada atual.,"Identifique os pontos de ruptura mais frequentes na jornada atual. Com base no histórico de reclamações, cancelamentos e feedbacks de NPS, mapeie em quais etapas os clientes mais frequentemente reportam problemas ou desvios de expectativa. Esses são os pontos prioritários de melhoria do mapa.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
10.1.9 Valide o mapa com os responsáveis de cada área em sessão conjunta.,"Valide o mapa com os responsáveis de cada área em sessão conjunta. Apresente o mapa completo para marketing, vendas e customer success e colete ajustes antes de oficializar. O mapa validado por todos os envolvidos tem muito mais aderência na operação do que o mapa construído por uma única área.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.1. Jornada do Cliente Operacional Mapeada,Seção 10: Jornada do Cliente e Experiência Comercial
"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda","TAREFA MACRO
Garantir que o cliente perceba a empresa como uma unidade coesa em todos os pontos de contato, eliminando rupturas de comunicação, inconsistências de discurso e transferências mal conduzidas entre marketing, vendas e pós-venda.

LÓGICA E IMPORTÂNCIA
O cliente não enxerga departamentos: enxerga a empresa. Quando o discurso de marketing promete uma coisa, vendas entrega outra e o pós-venda desconhece o que foi combinado, o cliente sente a desorganização mesmo que cada área individualmente acredite estar fazendo bem o seu trabalho. Rupturas de experiência têm custo direto em churn e NPS. O cliente que se sente desorientado na transição entre áreas começa a questionar a competência da empresa antes mesmo da entrega começar. E o problema raramente é intencional: é estrutural. Cada área otimiza para seus próprios indicadores sem visibilidade do impacto que suas ações causam nas etapas seguintes. Essa tarefa depende da jornada operacional mapeada (tarefa 10.1), do SLA entre marketing e vendas (tarefa 2.5) e do onboarding comercial (tarefa 4.7). A integração estruturada aqui sustenta a gestão de expectativas (tarefa 10.4) e o hand-off entre venda e entrega (tarefa 10.5).

REQUISITOS
- Jornada operacional mapeada com handoffs definidos (tarefa 10.1 concluída). - Responsáveis de marketing, vendas e pós-venda identificados e disponíveis. - Playbook comercial com discurso e posicionamento documentados (tarefa 3.3 concluída).

VALIDAÇÃO
- Os três pontos de transição de maior ruptura estão identificados? - O discurso fixo e o variável por etapa estão documentados? - O documento de contexto do cliente está padronizado e em uso nos handoffs? - O CRM mostra histórico completo acessível por qualquer área? - A reunião mensal entre as três áreas está agendada com pauta definida?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,,Seção 10: Jornada do Cliente e Experiência Comercial
10.2.1 Mapeie os três pontos de transição onde rupturas ocorrem com maior frequência: marketing para...,"Mapeie os três pontos de transição onde rupturas ocorrem com maior frequência: marketing para vendas, vendas para onboarding e onboarding para suporte ou customer success.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
"10.2.2 Para cada ponto de transição, identifique qual informação o cliente recebeu na etapa anterior e o...","Para cada ponto de transição, identifique qual informação o cliente recebeu na etapa anterior e o que a área seguinte precisa saber para dar continuidade sem repetições ou contradições.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
10.2.3 Padronize o discurso sobre a empresa por etapa.,"Padronize o discurso sobre a empresa por etapa. Defina quais mensagens são fixas em toda a jornada (proposta de valor, diferenciais, tom de voz) e quais variam conforme o contexto de cada etapa.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
10.2.4 Crie um documento de contexto do cliente que acompanha cada transição.,"Crie um documento de contexto do cliente que acompanha cada transição. O documento deve ter no máximo uma página e conter: o que foi prometido, o problema central do cliente, o tom preferido de comunicação e o histórico de interações relevantes.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
10.2.5 Configure o CRM para que o histórico completo de interações seja visível para qualquer área que...,"Configure o CRM para que o histórico completo de interações seja visível para qualquer área que acesse o registro do cliente. Nenhum colaborador deve precisar perguntar ao cliente o que já foi discutido anteriormente.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
10.2.6 Estabeleça uma reunião mensal entre os responsáveis das três áreas para identificar rupturas...,"Estabeleça uma reunião mensal entre os responsáveis das três áreas para identificar rupturas relatadas por clientes no período e definir ajustes no processo de integração.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,"10.2. Experiência Integrada entre Marketing, Vendas e Pós-venda",Seção 10: Jornada do Cliente e Experiência Comercial
10.3. Momentos Críticos de Encantamento e Gestão de Risco,"TAREFA MACRO
Mapear e estruturar os momentos de alto impacto emocional da jornada do cliente, definindo protocolos específicos para os momentos de encantamento e para os momentos de risco, garantindo que ambos sejam geridos de forma sistemática e não por iniciativa individual.

LÓGICA E IMPORTÂNCIA
Toda jornada tem momentos que pesam mais do que outros na percepção do cliente. Uma boa-vinda bem executada ancora a confiança do início do relacionamento. Uma primeira fatura sem comunicação prévia gera ansiedade desproporcional ao valor cobrado. Uma entrega antecipada surpreende positivamente e gera mais goodwill do que meses de entrega no prazo. O problema é que esses momentos raramente são geridos com intencionalidade. O encantamento acontece quando o colaborador lembra ou tem disposição. O risco é ignorado até virar reclamação. A sistematização é o que transforma boas intenções em experiência consistente. Essa tarefa complementa a jornada de encantamento ativa (tarefa 4.12) com foco específico nos momentos de risco operacional e emocional que a tarefa anterior não cobre. Ambas alimentam o NPS (tarefa 4.11) e a gestão proativa de churn (tarefa 4.5).

REQUISITOS
- Jornada operacional mapeada com etapas definidas (tarefa 10.1 concluída). - Histórico de reclamações e feedbacks de NPS para identificar momentos de risco recorrentes. - Responsável pela carteira com acesso ao histórico de relacionamento por cliente (tarefa 4.1 concluída).

VALIDAÇÃO
- Os momentos de encantamento estão listados com ação, responsável e gatilho definidos? - Os momentos de risco estão listados com protocolo de comunicação proativa definido? - Os alertas estão configurados no CRM para todos os momentos mapeados? - A tabela de referência consolidada está documentada e acessível aos responsáveis? - A revisão semestral está estabelecida com base em NPS e churn?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,,Seção 10: Jornada do Cliente e Experiência Comercial
10.3.1 Liste os momentos de encantamento potencial na jornada.,"Liste os momentos de encantamento potencial na jornada. Exemplos: boas-vindas no primeiro dia, entrega antecipada ou acima do esperado, conteúdo exclusivo relevante para o negócio do cliente e reconhecimento de marco de uso ou aniversário de contrato.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Gestor comercial coordenando marketing e entrega. Empresa média: Gerente de Experiência do Cliente ou Gerente Comercial. Empresa grande: Head de Customer Experience ou Chief Customer Officer.",Seção 10: Jornada do Cliente e Experiência Comercial,10.3. Momentos Críticos de Encantamento e Gestão de Risco,Seção 10: Jornada do Cliente e Experiência Comercial
